id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a,prediction-dynamic
245582[12],i heard that people thought it was gonna be like really hilariously funny and they're not really smart,[1. 1. 1. 1. 1. 0.],[1. 1. 1. 1. 1. 0.],0.44898793,0.3483360112765792,0.4198048385021722,0.41662810405668055,[1. 1. 1. 1. 1. 0.]
245582[13],if they thought that way,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45605898,0.49146856673959693,0.49484931855564185,0.6883248374447788,[1. 0. 0. 0. 0. 0.]
245582[14],and i watched it because i had nothing else better to do,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.45151603,0.37353266024983134,0.579244865641759,0.6077788870067277,[1. 1. 1. 0. 0. 0.]
245582[15],anyway umm the movie is a parody of three hundred and a parody of other stutter movies and celebrities like little bit of happy feet you got served,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.45458066,0.6537212032164665,0.36273930896715467,0.6484517913599495,[1. 1. 1. 0. 1. 0.]
245582[16],umm paris hilton and other stuff and,[0. 0. 0. 0. 1. 0.],[1. 1. 0. 0. 0. 0.],0.45520827,0.26129537590028784,0.5346817759928075,0.7242751703241834,[1. 1. 0. 0. 0. 0.]
245582[17],stuff and umm there were probably two or three things that were kind of entertaining for me which is a surprise i expected much of my expectations were much lower than two or three laughs like,[1. 1. 1. 1. 1. 0.],[1. 1. 1. 1. 1. 0.],0.45053473,0.5917882009981872,0.3513794752979011,0.28899183920150595,[1. 1. 1. 1. 1. 0.]
252097[0],hello land it's me,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45698345,0.5542266225140842,0.408504062516864,0.7226837104439622,[1. 0. 0. 0. 0. 0.]
252097[1],land it's me danny ericson and i'm here to talk to you today about the movie currently in theaters meet the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45474544,0.5368403632813693,0.5603697781187954,0.6180196639705675,[1. 0. 0. 0. 0. 0.]
252097[2],parody of it i just don't know these people,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45953667,0.4813066577771846,0.5797889382285376,0.81816800532651,[0. 1. 1. 0. 1. 0.]
252097[3],know these people seem to not have anything else to do with their time,[1. 1. 1. 1. 1. 0.],[0. 1. 0. 0. 0. 0.],0.45770442,0.5928026838250775,0.5795840647331213,0.7584034067661397,[0. 1. 0. 0. 0. 0.]
252097[4],i just don't like it and i hope they don't keep on making more like this,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 1.],0.46198383,0.4006381634401073,0.5804954790527854,0.8291889290963268,[0. 1. 1. 0. 1. 1.]
252097[5],and i don't know stutter why i did but i went to this movie cause i knew i would hate it cause i hate all movies like this like,[1. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.45895985,0.41515903735621945,0.548837236349353,0.7297265171094929,[1. 1. 1. 0. 1. 0.]
252097[6],this like exactly what the scary movies have become the last three hundred they made and things like the comebacks they're just,[0. 1. 0. 0. 1. 0.],[1. 0. 1. 1. 1. 1.],0.45850602,0.44608696325195124,0.5136466804332082,0.563775809669098,[1. 1. 1. 0. 1. 1.]
252097[7],comebacks they're just all these lame attempts that just keep on referencing movies over and over and they're just not even funny like,[1. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45888072,0.43934790789376693,0.29654348838646116,0.8139716579948406,[0. 1. 1. 0. 1. 0.]
252097[8],funny like they just have i just don't know how they come up with them they're not funny meet the was,[1. 0. 0. 0. 1. 0.],[1. 1. 0. 0. 1. 0.],0.45605606,0.4059152480794494,0.5803016078303359,0.8399848652754052,[1. 1. 0. 0. 1. 0.]
252097[9],not funny meet the was just the same way,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.45431578,0.3313898698355502,0.513873173110833,0.7809758477432247,[1. 0. 0. 0. 0. 0.]
252097[10],umm they're talking about the three hundred and really they just keep on bringing up things that aren't funny they're all trying,[1. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4593783,0.5116086384470462,0.5231944701026298,0.6543137953267121,[0. 1. 1. 0. 1. 0.]
252097[11],aren't funny they're all trying to make this topical humor like spears just all this ridiculous stuff that doesn't make sense and isn't just not funny i don't know why they,[0. 0. 1. 0. 1. 1.],[0. 1. 1. 0. 1. 0.],0.4597382,0.8477096876476526,0.3370404196228374,0.7010476647417361,[0. 1. 1. 0. 1. 0.]
252097[12],not funny i don't know why they keep on making these kinds movie and i just hope they don't make more movies like this cause three hundred just came out last year and they already made a parody of it i just,[1. 0. 0. 1. 1. 0.],[0. 1. 1. 1. 1. 0.],0.45894575,0.5503930702039241,0.4687146271968453,0.6564858365715512,[0. 1. 1. 1. 1. 0.]
252912[0],hello expo tv tonight,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45538577,0.3078604857503272,0.44639296711756493,0.6599096786064056,[1. 0. 0. 0. 0. 0.]
252912[1],tv tonight i would like to share with you men seeking women starring will ferrel and a couple other horribly people,[0. 1. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.45464844,0.5446527483972816,0.5124651178251669,0.547210310336248,[1. 0. 0. 0. 0. 0.]
252912[2],through it made me sick to my stomach,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 1.],0.45654863,0.47594153661569694,0.41798446759624075,0.7163717724427061,[0. 1. 1. 0. 1. 1.]
252912[3],uhh like i said it's cheap i think it runs like five bucks which is why i picked it up i should of known better but,[0. 1. 0. 1. 1. 0.],[1. 1. 1. 0. 1. 0.],0.45564312,0.4372314925929511,0.5387865359292968,0.6465080130057304,[1. 1. 1. 0. 1. 0.]
252912[4],better but uhh consider this a warning to avoid men seeking women uhh,[0. 1. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.45276263,0.6356595015358906,0.5794205221903038,0.5263342951941334,[1. 0. 0. 0. 0. 0.]
252912[5],uhh will ferrel the parts that i watched you know he's kind of funny but the writing in it's terrible and they don't really give him much to work with and it seems like he kind of may have had a jerk director that wouldn't let him you know do his thing and experiment and play around and be as uhh uhh as he would want to be so,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45784372,0.32032549411021416,0.5031941426820836,0.8608343462709127,[0. 1. 1. 0. 1. 0.]
252912[6],uhh i highly advise you stay as far away uhh from this movie as you can it's,[0. 1. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.45832843,0.4887819435815969,0.39947620752579593,0.7620576096734321,[0. 0. 1. 0. 0. 0.]
252912[7],can it's one of those things where a company has a movie with someone in it and they realize that person is now famous so they pull it out and put it on to trick people into buying it because it has someone they love being will ferrel uhh,[0. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.4574871,0.3962070268627663,0.549664419584911,0.7222773942692617,[1. 1. 1. 0. 1. 0.]
252912[8],uhh it has him right there on the cover uhh twice in the picture and standing here,[0. 1. 1. 1. 1. 0.],[1. 1. 0. 0. 0. 0.],0.4540372,0.4109151051797397,0.3900675799056882,0.4447866723636861,[1. 1. 0. 0. 0. 0.]
252912[9],he's all over the back because no one else cares about the other people in this movie uhh,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4587777,0.3956499772711153,0.5297469051654112,0.7762244353200415,[0. 1. 1. 0. 1. 0.]
252912[10],uhh it has the little smarmy glasses wearing guy from murphy brown,[0. 1. 0. 0. 1. 0.],[1. 1. 0. 1. 1. 0.],0.44901794,0.37650436105843355,0.42941514303945993,0.7277013639091411,[1. 1. 0. 1. 1. 0.]
252912[11],it's just not awesome it's,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4603337,0.3682636079161036,0.5562272663992677,0.862539558529859,[0. 1. 1. 0. 1. 0.]
252912[12],awesome it's about these best friends and there's something about them trying to get married in a certain amount of time i honestly,[1. 1. 0. 1. 1. 0.],[1. 0. 0. 0. 0. 0.],0.4509315,0.4310159561111597,0.3778301773869426,0.6463794821735663,[1. 0. 0. 0. 0. 0.]
252912[13],amount of time i honestly can't even tell you that i watched the movie all the way through it made,[0. 1. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.4538213,0.5825060984119765,0.47771642993666774,0.8112115646362029,[1. 0. 1. 0. 1. 0.]
254427[0],what's up guys i am going to review a movie that i think and actually many people agree with me uhh critics and fans alike that is one of or maybe the best war movie umm ever made and it's called saving private ryan it stars tom hank's of course umm matt damon and a cast of others including vin diesel if you're a fan of his and it's about umm you know a setting in world war two and a mother who has lost three of her four sons in the war so there is one mission to go and find the fourth son whose name is private ryan umm the movie goes through that it goes through the realities of war and world war two what happened there and what happened to them umm it's seen through the eyes of these soldiers you know they question their orders they don't understand why they have to risk their life umm ryan questions his orders he just wants to stay and fight for his country umm and really just goes through their struggles of your your stutter everyday you know american soldier in world war two and it's poignant and it's beautiful and you know it won five academy awards including best director steven spielberg of course you know it's hailed by everybody time magazine usa today new york times entertainment weekly umm it won best picture award at the the stutter toronto broadcast film critic special it,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.45029098,0.41067258035430065,0.4662523609246229,0.5723793121583455,[1. 1. 1. 0. 0. 0.]
255408[0],hi guys umm today,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.46055746,0.4202191113465603,0.5803628321455837,0.748064513277281,[1. 0. 0. 0. 0. 0.]
255408[1],guys umm today i'll be talking about the movie semi pro umm,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],0.46429724,0.40887231379947964,0.5800366217524322,0.7606106801155473,[0. 1. 0. 0. 0. 0.]
255408[2],umm this movie is the latest release umm in which will ferrell is the main leading character,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.46109754,0.46878985199524764,0.5467041635736491,0.6835681525500052,[0. 1. 0. 0. 0. 0.]
255408[3],umm supposed to be a comedy movie but it's not much comedy i,[0. 1. 0. 0. 1. 0.],[0. 1. 0. 0. 1. 0.],0.45370734,0.535960924797028,0.5792277308180043,0.734563548175813,[0. 1. 0. 0. 1. 0.]
255408[4],comedy i enjoyed will last movie blades of glory but this movie's umm not up to that mark of comedy,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.45743102,0.4127905653270533,0.5614756098238862,0.7634767032970212,[1. 1. 1. 0. 1. 0.]
255408[5],umm in this movie umm will ferrell is the coach and the star player of the american basketball association team umm,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45691228,0.29616041216109357,0.5065299203950827,0.6028853400443186,[1. 0. 0. 0. 0. 0.]
255408[6],umm the name of the team was the tropics and then umm and there was a competition if their team that then their team would be totally umm like into some other team so,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45386612,0.43252985914573394,0.5793027700069306,0.495310026709474,[1. 1. 0. 0. 0. 0.]
255408[7],team so he basically had to push all all stutter of his players to play a good nice game but,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4574374,0.7448034915614383,0.5773886503646075,0.5352627066086991,[1. 0. 0. 0. 0. 0.]
255408[8],game but umm mean it it stutter was umm not that interesting movie so,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.45817745,0.3625362674365281,0.5857798955716982,0.6810503120563565,[0. 1. 0. 0. 0. 0.]
255408[9],interesting movie so umm i'm probably gonna give this movie umm like two out of five,[0. 1. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.46123612,0.613690602602207,0.5830498763654751,0.6170055260995388,[1. 0. 0. 0. 0. 0.]
25640[0],hello will here and today i'll be reviewing charlie's angels uhh this,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45776084,0.5664776404419556,0.4244556324990759,0.7050914354584579,[1. 0. 0. 0. 0. 0.]
25640[1],angels uhh this is not the full throttle version this is the first one,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.45758423,0.27545793015203035,0.5795946345115478,0.7657222201958477,[1. 1. 0. 0. 0. 0.]
25640[2],and it's pretty good,[1. 1. 0. 1. 0. 0.],[1. 0. 0. 1. 0. 0.],0.45288116,0.40064702963393806,0.5089620839383463,0.4405553439240471,[1. 0. 0. 0. 0. 0.]
25640[3],i wouldn't go out and say you know go out of your way and buy it but if you like uhh drew barrymore and carmen acting and lucy liu go out and buy it otherwise it's,[1. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4592853,0.630181682834562,0.4890404857723228,0.7735593493174867,[0. 1. 1. 0. 1. 0.]
25640[4],and buy it otherwise it's not really worth the price,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45898902,0.34807981313700276,0.6461904224389036,0.7156878591729186,[0. 1. 0. 0. 1. 0.]
25640[5],it was okay it,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45870274,0.5774675390879933,0.579802308131872,0.7071864366918696,[1. 1. 0. 0. 0. 0.]
25640[6],okay it didn't really umm reflect the series as well as everyone thought it should have if you're a fan of the charlie's angels tv series,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45876652,0.29723845794209625,0.5245387296712145,0.6985134899243373,[0. 1. 0. 0. 1. 0.]
25640[7],i mean the the stutter people elements are there it's just not really the same so umm i don't know with special features and all i would say you know don't go out and get it,[0. 1. 0. 0. 1. 0.],[0. 1. 0. 0. 1. 0.],0.46271062,0.3119315788271535,0.5802448803493458,0.8572060927087253,[0. 1. 0. 0. 1. 0.]
25640[8],umm if you're going go out and get you know you get this one and full throttle which is the second charlie's angels umm together for cheap go ahead but don't bother,[0. 1. 1. 1. 1. 0.],[1. 0. 0. 0. 0. 0.],0.45283666,0.24123301696864063,0.5791442108547286,0.5052644865037618,[1. 1. 0. 0. 0. 0.]
257277[0],hey y'all it's the king of movies,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4619395,0.7672026575442845,0.5803300595945594,0.7522106510024107,[1. 0. 0. 0. 0. 0.]
257277[1],y'all it's the king of movies here and today i'm going to stutter review step up two the streets which is a new movie in theaters,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45485508,0.49152454936952317,0.5792941519987368,0.6387803410320828,[1. 0. 0. 0. 0. 0.]
257277[2],people dancing it's it's stutter that kind of movie where they just stretch it out with an unnecessary plot that's formulaic and stutter try to turn it into a movie and it it stutter ultimately fails in in stutter the sense of a movie wouldn't,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45626825,0.333522791217827,0.49194674511747977,0.7947738189718673,[0. 1. 1. 0. 1. 0.]
257277[3],movie wouldn't recommend seeing it in theaters umm just because the plot and stuff like that is all just and stutter formulaic instead,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.4512955,0.5337687938476512,0.46948112396292974,0.7328609353775455,[1. 1. 1. 0. 1. 0.]
257277[4],formulaic instead uhh watch the dance scenes hopefully,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45898175,0.4253490094601009,0.5800161766820042,0.6460409998870866,[1. 0. 0. 0. 0. 0.]
257277[5],dance scenes hopefully one day when the comes out or something you'll be able to just easily watch it on or uhh rent it even just to see the dance scenes because the rest of the movie is just there kind of to fill up space and make it ninety minute minute stutter uhh feature length,[0. 1. 0. 0. 1. 0.],[1. 1. 0. 0. 1. 0.],0.4549784,0.4754412036858265,0.5866060876739347,0.800140858674137,[1. 1. 0. 0. 1. 0.]
257277[6],uhh so if you're so that's uhh step up two the streets,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45979327,0.5775647746585099,0.5237512735543354,0.7707503707708387,[1. 1. 0. 0. 0. 0.]
257277[7],uhh if you're interested in dancing you might maybe check it out if you have,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4570405,0.5161721582824805,0.5522402323083431,0.5797842631975191,[1. 0. 0. 0. 0. 0.]
257277[8],maybe check it out if you have if you hate dancing there's no point in even checking this out really cause the plot sucks and uhh the dancing is only there for people that enjoy dancing,[0. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 1. 0.],0.45708948,0.4683590751530788,0.536319049226182,0.4749808565202569,[1. 1. 1. 0. 1. 0.]
257277[9],uhh it's a teen teen kind of drama about stutter excuse me dancing,[0. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.46163356,0.5906425069115581,0.5035764761728292,0.6599232205929921,[1. 1. 0. 0. 0. 0.]
257277[10],uhh if you're interested at all in dancing uhh like stutter street excuse me street style dancing uhh like uhh stutter you got served and that kind of dancing you might enjoy this film,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45169806,0.6733389000160215,0.3802658674241495,0.5387758710295371,[1. 0. 0. 0. 0. 0.]
257277[11],i thought it was pretty formulaic and uhh just like typical teen melodrama stuff that we've been seeing uhh for the last several years uhh,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 1. 1. 0.],0.45517266,0.6168348517007064,0.4676506185455129,0.7438672843714913,[0. 1. 0. 1. 1. 0.]
257277[12],uhh just like stuff however,[0. 0. 1. 1. 1. 0.],[1. 1. 0. 0. 0. 0.],0.45942113,0.6731100204748638,0.5800137300382111,0.7429122109378381,[1. 1. 0. 0. 0. 0.]
257277[13],stuff however i must admit that the choreographed dance scenes are uhh quite a sight to see and they're really top notch if,[0. 1. 0. 1. 0. 1.],[1. 0. 0. 1. 0. 0.],0.45304224,0.3549877904224623,0.38502519121283657,0.33162869421757724,[1. 0. 0. 0. 0. 0.]
257277[14],notch if you're a fan of dancing in that sense just like to watch people dance see impressive dance moves then you might want to check out this movie solely for that the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45100832,0.6718669822020259,0.3444743825235943,0.644550993552241,[1. 0. 0. 0. 0. 0.]
257277[15],that the actual plot however is formulaic and not really worth seeing it's kind,[0. 0. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45898575,0.4028596013558139,0.47682299879543344,0.7775113344869289,[0. 1. 1. 0. 1. 0.]
257277[16],seeing it's kind of one of those movies where uhh it's stretched out to ninety minutes just to be a full length movie but it would have been perfectly fine just showing the the stutter choreographed uhh dance scenes like a ten minute short or like something on tv or even just like put someone put up a clip on of just people dancing it's it's stutter,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.45174915,0.47587792986493455,0.42006716723381443,0.7764766833016447,[1. 1. 1. 0. 1. 0.]
257534[0],hey today,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45960313,0.45489220090524024,0.5798917804398772,0.6627135857873448,[1. 0. 0. 0. 0. 0.]
257534[1],hey today i'm here to talk about the movie boarding gate,[0. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4608606,0.36617367382175803,0.5526307277473346,0.7644084386760059,[1. 1. 0. 0. 0. 0.]
257534[2],umm so a completely ridiculous story,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45875913,0.4360808880259212,0.5136771948637004,0.8452666299118494,[0. 1. 1. 0. 1. 0.]
257534[3],umm no value in watching this at all you don't learn anything,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45880637,0.4320781983089679,0.6126133941424354,0.7855190461434679,[0. 1. 1. 0. 1. 0.]
257534[4],watching this at all you don't learn anything from this movie you don't get,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4605549,0.23672885210518424,0.5378345544534816,0.8698738591697955,[1. 1. 1. 0. 0. 0.]
257534[5],this movie you don't get a good feeling afterwards,[0. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.46277395,0.32175814034406647,0.5799040732654623,0.7557621782989193,[1. 1. 0. 0. 0. 0.]
257534[6],umm after watching it i just felt a little bit sick a little bit disgusted like why did i just waste my time watching that umm so i think most people would get that feeling after seeing this,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4568869,0.5651783777816832,0.5727625085564956,0.7918447575830924,[0. 1. 1. 0. 1. 0.]
257534[7],like i said there's really nothing that sticks out that would be even remotely good about this movie,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45481765,0.527327771189146,0.7137949609090781,0.8834681322569302,[0. 1. 1. 0. 1. 0.]
257534[8],umm even the acting is poor,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4599381,0.8988345998734725,0.556813354721667,0.8547257330022897,[0. 1. 1. 0. 1. 0.]
257534[9],umm watching this movie is probably one of the biggest wastes of my time umm in recent memory,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45900267,0.6052081269890663,0.5402360025671878,0.7753943674507463,[0. 1. 1. 0. 1. 0.]
257534[10],umm i should have known that going in but i didn't listen umm,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 1. 0. 0.],0.45551044,0.20085856885504516,0.47036242307783105,0.5195133479199253,[1. 1. 0. 0. 0. 0.]
257534[11],umm what this movie is about is asia argento who plays an ex prostitute,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4567399,0.3396220633605995,0.5793510998855983,0.6469343955355787,[1. 1. 0. 0. 0. 0.]
257534[12],umm and she's forced umm to flee england umm london umm after a bad encounter umm during one of her jobs,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.46053106,0.5153138070091927,0.4562778391502625,0.6694997602601871,[0. 1. 0. 0. 0. 0.]
257534[13],and uhh as you can tell the movie is already completely ridiculous and not something you want to watch umm,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45900136,0.5411094312312306,0.503661075986255,0.8752757503670369,[0. 1. 1. 0. 1. 0.]
257534[14],but she's forced to flee and she takes up with a different couple,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45946422,0.4838997015090121,0.33436255620852223,0.6751890276474668,[1. 0. 0. 0. 0. 0.]
257534[15],and you know they promise to get her her stutter passport her visa all the necessary papers umm obviously in exchange for services,[0. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.46001577,0.4719141543474602,0.46521895126201007,0.7634920809534065,[0. 1. 0. 0. 0. 0.]
257534[16],umm and it basically turns out to be a manipulation on the couple's end against sandra,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.4576093,0.5733653661564442,0.8124183765322142,0.8026868807367421,[0. 1. 0. 0. 0. 0.]
259470[0],hi today i'm going to do a movie currently in theaters for view for you of a movie called ten thousand umm,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.45793334,0.4789477369214557,0.49003042696124394,0.669248493634139,[1. 0. 0. 0. 0. 0.]
259470[1],umm number one you've got you know pyramids being built you've got vultures on like mammoths and you've got people of different kinds of umm races sometimes it's just like ten thousand this is,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4559808,0.3914094104292234,0.4229638922922806,0.8345759477164045,[0. 1. 1. 0. 1. 0.]
259470[2],ten thousand this is not probable umm it's,[0. 0. 1. 0. 1. 0.],[0. 1. 0. 0. 0. 0.],0.45543864,0.48742739203033475,0.579214539734528,0.8941143242765333,[0. 1. 0. 0. 0. 0.]
259470[3],probable umm it's not true and umm the movie is really terrible they,[0. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45855874,0.38302709074722285,0.5794489074169058,0.609026785519701,[1. 1. 0. 0. 0. 0.]
259470[4],terrible they don't develop into the characters at all umm throughout,[1. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 0. 0.],0.4578748,0.340823817159259,0.47482085265217366,0.7764610510482994,[0. 1. 1. 0. 0. 0.]
259470[5],all umm throughout the duration of the movie i don't feel a sense to any of the characters and,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],0.4553976,0.46682278327101245,0.47441652431889775,0.8541064698728793,[0. 1. 1. 0. 0. 0.]
259470[6],characters and also the acting is just some of the worst acting i've ever seen and,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4589607,0.49876814038411416,0.4746790790012132,0.8324025583935204,[0. 1. 1. 0. 1. 0.]
259470[7],seen and if i could say this umm {lg} just save your money save your,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.45670143,0.4759962631577005,0.4416307614181435,0.553911499315161,[1. 0. 1. 0. 0. 0.]
259470[8],your money save your eight nine ten dollars whatever,[1. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.4582138,0.34523097769851097,0.455001378645657,0.6290714490066371,[1. 0. 1. 0. 1. 0.]
259470[9],ten dollars whatever the movie rate is in your city and do not go see ten thousand there's,[1. 0. 0. 0. 1. 0.],[0. 0. 1. 0. 1. 0.],0.45926493,0.6864614940536219,0.4589511488961014,0.8139668499698258,[0. 0. 1. 0. 1. 0.]
259470[10],umm ten thousand is about,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.46070746,0.4523159470571659,0.5618245622216103,0.8368745375374806,[1. 1. 1. 0. 1. 0.]
259470[11],thousand there's probably a lot of other movies playing right now that you would enjoy more than ten thousand,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45518607,0.5048945979834893,0.4890598662408056,0.6524541430088058,[1. 0. 0. 0. 0. 0.]
259470[12],so again umm this is my review for ten thousand do not,[1. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.46006936,0.5868687808253304,0.5794475059682515,0.8105066108564346,[0. 1. 1. 0. 1. 0.]
259470[13],thousand is about umm you know it takes place in ten thousand umm a,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45675758,0.3287206094214855,0.48684583104165524,0.669811238295774,[1. 1. 0. 0. 0. 0.]
259470[14],ten thousand umm a prehistoric culture umm and it kind of revolves around a young man who is hunting mammoths and umm trying to save his tribe this,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45410928,0.3617327758470599,0.5214231180169893,0.6851420786719091,[1. 1. 0. 0. 0. 0.]
259470[15],tribe this movie though this movie is absolutely awful i,[1. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.45682967,0.5321329714506071,0.44552039413449246,0.7866467908357678,[1. 0. 1. 0. 1. 0.]
259470[16],awful i umm i couldn't recommend this to anybody there's all,[1. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45687544,0.26624797991893456,0.6967846955818562,0.750633486098573,[0. 1. 1. 0. 1. 0.]
259470[17],to anybody there's all kinds of things going around that don't seem to actually make any especially in regards to historical accuracy umm,[1. 1. 1. 1. 0. 0.],[0. 1. 1. 0. 1. 1.],0.46119323,0.6531893244355171,0.4967771643548147,0.7876433795183604,[0. 1. 1. 0. 1. 1.]
267466[0],hey,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45877764,0.35838999828586915,0.5798391380916115,0.6826433890130268,[1. 0. 0. 0. 0. 0.]
267466[1],this is eighty four and today i'm going to talk to you about the movie the wedding director,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],0.4591493,0.63643530663508,0.5796800618866419,0.8025229151511162,[0. 1. 1. 0. 0. 0.]
267466[2],umm in typical foreign film fashion it was all about character development and all about the background story and getting to know people and,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],0.45412564,0.2984450136054644,0.49676391643712003,0.6527595204897607,[1. 1. 1. 0. 0. 0.]
