id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a,prediction-dynamic
257277[3],movie wouldn't recommend seeing it in theaters umm just because the plot and stuff like that is all just and stutter formulaic instead,[0. 0. 1. 0. 1. 0.],[1. 1. 0. 0. 1. 0.],0.44877928,0.3178827558050711,0.5321203183508636,0.5777493308274788,[1. 1. 0. 0. 0. 0.]
257277[4],formulaic instead uhh watch the dance scenes hopefully,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45362818,0.2637809562626263,0.532354807996488,0.501357297812622,[1. 1. 0. 0. 0. 0.]
257277[5],dance scenes hopefully one day when the comes out or something you'll be able to just easily watch it on or uhh rent it even just to see the dance scenes because the rest of the movie is just there kind of to fill up space and make it ninety minute minute stutter uhh feature length,[0. 1. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.44925773,0.3445144708723157,0.5320003904515184,0.576546083074231,[1. 1. 0. 0. 0. 0.]
257277[6],uhh so if you're so that's uhh step up two the streets,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4537871,0.2612545774865521,0.5322074483226683,0.5649194203339024,[1. 1. 0. 0. 0. 0.]
257277[7],uhh if you're interested in dancing you might maybe check it out if you have,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4517152,0.3672552820966736,0.5320586331437123,0.42597324299926415,[1. 0. 0. 0. 0. 0.]
257277[8],maybe check it out if you have if you hate dancing there's no point in even checking this out really cause the plot sucks and uhh the dancing is only there for people that enjoy dancing,[0. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 1. 0.],0.45102632,0.2994562215906148,0.5313558653841731,0.6424343008507398,[1. 1. 1. 0. 1. 0.]
257277[9],uhh it's a teen teen kind of drama about stutter excuse me dancing,[0. 0. 0. 0. 1. 0.],[1. 1. 0. 0. 0. 0.],0.4521584,0.3820741960350571,0.532142065069461,0.48751740359989,[1. 1. 0. 0. 0. 0.]
257277[10],uhh if you're interested at all in dancing uhh like stutter street excuse me street style dancing uhh like uhh stutter you got served and that kind of dancing you might enjoy this film,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44621968,0.45420536136804784,0.5314335407053374,0.37695113785239187,[1. 0. 0. 0. 0. 0.]
257277[11],i thought it was pretty formulaic and uhh just like typical teen melodrama stuff that we've been seeing uhh for the last several years uhh,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 1. 1. 0.],0.44948888,0.35851802459373916,0.5316555992740872,0.7427353020294822,[1. 1. 0. 1. 1. 0.]
257277[12],uhh just like stuff however,[0. 0. 1. 1. 1. 0.],[1. 1. 0. 0. 0. 0.],0.45379555,0.4975849751713302,0.5321943201569574,0.5693326903120651,[1. 1. 0. 0. 0. 0.]
257277[13],stuff however i must admit that the choreographed dance scenes are uhh quite a sight to see and they're really top notch if,[0. 1. 0. 1. 0. 1.],[1. 0. 0. 0. 0. 0.],0.44896382,0.2766085589659588,0.5329230580530882,0.37836388948503563,[1. 0. 0. 0. 0. 0.]
257277[14],notch if you're a fan of dancing in that sense just like to watch people dance see impressive dance moves then you might want to check out this movie solely for that the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44571343,0.5043629843567938,0.5141731407173985,0.46738558196567853,[1. 0. 0. 0. 0. 0.]
257277[15],that the actual plot however is formulaic and not really worth seeing it's kind,[0. 0. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45408732,0.17074699765113355,0.531393019605879,0.755884942669221,[1. 1. 0. 0. 0. 0.]
257277[16],seeing it's kind of one of those movies where uhh it's stretched out to ninety minutes just to be a full length movie but it would have been perfectly fine just showing the the stutter choreographed uhh dance scenes like a ten minute short or like something on tv or even just like put someone put up a clip on of just people dancing it's it's stutter,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.4492628,0.23807560682774676,0.5310228184160241,0.6640490860878032,[1. 1. 0. 0. 1. 0.]
257534[0],hey today,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45394528,0.20916048031486612,0.5321883775257332,0.4606131975089528,[1. 1. 0. 0. 0. 0.]
257534[1],hey today i'm here to talk about the movie boarding gate,[0. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4566592,0.22126214354887763,0.5325829890903553,0.5695810154114902,[1. 1. 0. 0. 0. 0.]
257534[2],umm so a completely ridiculous story,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4517266,0.27654403799277627,0.5470475098749993,0.7186147499573685,[1. 1. 1. 0. 1. 0.]
257534[3],umm no value in watching this at all you don't learn anything,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45386165,0.12956000676038604,0.5314981083032786,0.6929370220495812,[1. 1. 0. 0. 0. 0.]
257534[4],watching this at all you don't learn anything from this movie you don't get,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45483786,0.16671770836741406,0.531608798242355,0.7616709454948446,[1. 1. 0. 0. 0. 0.]
257534[5],this movie you don't get a good feeling afterwards,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45847923,0.16210069686825324,0.532160483751033,0.6042993862001893,[1. 1. 0. 0. 0. 0.]
257534[6],umm after watching it i just felt a little bit sick a little bit disgusted like why did i just waste my time watching that umm so i think most people would get that feeling after seeing this,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.44949508,0.42442224833267267,0.5310049823453564,0.6255499859489428,[0. 1. 1. 0. 1. 0.]
257534[7],like i said there's really nothing that sticks out that would be even remotely good about this movie,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45267987,0.407801162559284,0.5315265499366538,0.8049040081192331,[0. 1. 1. 0. 1. 0.]
257534[8],umm even the acting is poor,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45415992,0.772050589192737,0.5320262747296609,0.6050787802750789,[0. 1. 1. 0. 1. 0.]
257534[9],umm watching this movie is probably one of the biggest wastes of my time umm in recent memory,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4516915,0.4957136825512923,0.5307747038522336,0.6914366704111465,[0. 1. 1. 0. 1. 0.]
257534[10],umm i should have known that going in but i didn't listen umm,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 1. 0. 0.],0.45173886,0.1245281185748659,0.5311185240114907,0.5224767929042149,[1. 1. 0. 0. 0. 1.]
257534[11],umm what this movie is about is asia argento who plays an ex prostitute,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45219034,0.14878901969227276,0.5315584749699623,0.46083619599059367,[1. 1. 0. 0. 0. 0.]
257534[12],umm and she's forced umm to flee england umm london umm after a bad encounter umm during one of her jobs,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.45477197,0.4344680894901948,0.5321220232543521,0.4411069919009324,[0. 1. 0. 0. 0. 0.]
257534[13],and uhh as you can tell the movie is already completely ridiculous and not something you want to watch umm,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45372987,0.3489430886678011,0.5309781025180546,0.8389254301018668,[0. 1. 1. 0. 1. 0.]
257534[14],but she's forced to flee and she takes up with a different couple,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45160466,0.341789886811518,0.5320261888712118,0.4727470156261165,[1. 0. 0. 0. 0. 0.]
257534[15],and you know they promise to get her her stutter passport her visa all the necessary papers umm obviously in exchange for services,[0. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.45508015,0.29667222903473955,0.5316584877976235,0.5696726336343946,[1. 1. 0. 0. 0. 0.]
257534[16],umm and it basically turns out to be a manipulation on the couple's end against sandra,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4553923,0.39445262609803644,0.5926941737376381,0.65556335126981,[0. 1. 0. 0. 1. 0.]
259470[0],hi today i'm going to do a movie currently in theaters for view for you of a movie called ten thousand umm,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.4527295,0.22940154303950944,0.532395725680211,0.46986211977235665,[1. 0. 0. 0. 0. 0.]
259470[1],umm number one you've got you know pyramids being built you've got vultures on like mammoths and you've got people of different kinds of umm races sometimes it's just like ten thousand this is,[0. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.4524014,0.1848472852131332,0.5316147919797988,0.7285402731919204,[1. 1. 1. 0. 0. 1.]
259470[2],ten thousand this is not probable umm it's,[0. 0. 1. 0. 1. 0.],[0. 1. 0. 0. 0. 0.],0.44997555,0.31464827348210134,0.5313822689015076,0.6241559213599612,[1. 1. 0. 0. 0. 0.]
259470[3],probable umm it's not true and umm the movie is really terrible they,[0. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4514439,0.2415338912738948,0.53125705253055,0.4865999663512919,[1. 1. 0. 0. 0. 0.]
259470[4],terrible they don't develop into the characters at all umm throughout,[1. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.44952118,0.16520732063257604,0.5312411073900105,0.6526891141050106,[1. 1. 0. 0. 0. 0.]
259470[5],all umm throughout the duration of the movie i don't feel a sense to any of the characters and,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45041686,0.41803808638538253,0.5313110329640228,0.7242278913450428,[0. 1. 1. 0. 0. 0.]
259470[6],characters and also the acting is just some of the worst acting i've ever seen and,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45087537,0.3526399169248854,0.5314022780086359,0.8164328323001118,[0. 1. 1. 0. 1. 0.]
259470[7],seen and if i could say this umm {lg} just save your money save your,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45099598,0.28821742226924874,0.5320533978225684,0.5336811415645656,[1. 0. 0. 0. 0. 0.]
259470[8],your money save your eight nine ten dollars whatever,[1. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.4545521,0.23898608588526338,0.5318579144880511,0.5054920988812096,[1. 0. 1. 0. 0. 0.]
259470[9],ten dollars whatever the movie rate is in your city and do not go see ten thousand there's,[1. 0. 0. 0. 1. 0.],[0. 0. 1. 0. 1. 0.],0.4553194,0.5043360805233418,0.5316475858188418,0.7107056158292662,[0. 1. 1. 0. 1. 0.]
259470[10],umm ten thousand is about,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.4538449,0.2677185735251536,0.5323116723028309,0.7699921470697411,[1. 1. 0. 0. 0. 0.]
259470[11],thousand there's probably a lot of other movies playing right now that you would enjoy more than ten thousand,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44818825,0.31900027908091944,0.5315162019492935,0.47108430323909223,[1. 0. 0. 0. 0. 0.]
259470[12],so again umm this is my review for ten thousand do not,[1. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45514145,0.4106298908183391,0.5315716460648977,0.6967217435828308,[0. 1. 1. 0. 1. 0.]
259470[13],thousand is about umm you know it takes place in ten thousand umm a,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45172077,0.20938946989105622,0.5320512022993711,0.5342726058873306,[1. 1. 0. 0. 0. 0.]
259470[14],ten thousand umm a prehistoric culture umm and it kind of revolves around a young man who is hunting mammoths and umm trying to save his tribe this,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44873697,0.2363512731304529,0.5310431750454462,0.4433682696154953,[1. 1. 0. 0. 0. 0.]
259470[15],tribe this movie though this movie is absolutely awful i,[1. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.44953755,0.3273178959513887,0.46327861935525416,0.7179748695297427,[1. 1. 1. 0. 1. 0.]
259470[16],awful i umm i couldn't recommend this to anybody there's all,[1. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4545418,0.23736631584043533,0.5315431512810541,0.7054518310671107,[0. 1. 1. 0. 1. 0.]
259470[17],to anybody there's all kinds of things going around that don't seem to actually make any especially in regards to historical accuracy umm,[1. 1. 1. 1. 0. 0.],[0. 1. 1. 0. 1. 1.],0.45503235,0.3933127197729819,0.5309619672623778,0.6131805491320463,[0. 1. 1. 0. 0. 1.]
267466[0],hey,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45378274,0.14949268148252692,0.532107783017301,0.47197498289625145,[1. 1. 0. 0. 0. 0.]
267466[1],this is eighty four and today i'm going to talk to you about the movie the wedding director,[0. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.45345083,0.4246702997723321,0.5321286118681929,0.5637215508511475,[1. 1. 1. 0. 0. 0.]
267466[2],umm in typical foreign film fashion it was all about character development and all about the background story and getting to know people and,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],0.44892102,0.2898963576472945,0.5308260063197952,0.5097910776937926,[1. 1. 0. 0. 0. 0.]
267466[3],people and you know generally i don't mind that but,[0. 0. 0. 1. 1. 0.],[1. 1. 0. 0. 0. 0.],0.45471025,0.23311504409478934,0.5326964489865381,0.5846855581767739,[1. 1. 0. 0. 0. 0.]
267466[4],that but when it's in terms of this movie it was just so pointless and didn't seem to go anywhere and was just kind of a big circle of actually,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45295,0.20869032685869904,0.5313791882185854,0.7117232338018471,[1. 1. 1. 0. 1. 0.]
267466[5],umm the basic plot of the story is that this guy franco is a film maker and he's worried about uhh getting his daughter married to this extremist religious guy who's kind of crazy so he's,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.45173147,0.22340066497392785,0.5306461717097433,0.5020922015340886,[1. 1. 0. 0. 0. 1.]
267466[6],crazy so he's all whipped up about that and all of a sudden this scandal breaks loose and franco's forced to flee his country he has to leave,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4479139,0.33357224391340845,0.5312182976620438,0.5186513990419803,[1. 0. 0. 0. 0. 0.]
267466[7],his country he has to leave umm because he's kind of been indicted for some things he's not looking,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45452332,0.24793858013486036,0.5319971809809225,0.44469387683778705,[1. 1. 0. 0. 0. 0.]
267466[8],some things he's not looking very good he's not gonna be,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45183986,0.22338319987333866,0.5319633527519932,0.543584567298169,[1. 1. 0. 0. 0. 0.]
267466[9],looking very good he's not gonna be making any more movies anytime soon in his homeland umm,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4507575,0.32031997117980804,0.5316109631018204,0.5183549487005954,[1. 1. 0. 0. 0. 0.]
267466[10],umm so he leaves and in his new city he ends up being there and he meets this guy who finds out he's a film director and says well can you film my daughter's wedding and franco says sure i'll do that and,[1. 0. 0. 1. 0. 0.],[1. 1. 0. 1. 0. 0.],0.44779894,0.4133260249415255,0.5307968655533347,0.45153128800510384,[1. 1. 0. 0. 0. 0.]
267466[11],that and basically what happens is he's filming the wedding and he falls in love with this woman who's getting married so it's,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.44705987,0.45057822937906483,0.5316871972275898,0.4753080580827754,[1. 1. 0. 0. 0. 0.]
267466[12],umm this is a foreign film umm,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4517036,0.5143896603070561,0.5314034023454689,0.5070697715741512,[1. 1. 0. 0. 0. 0.]
267466[13],married so it's kind of it's all out there it's a little bit ridiculous,[0. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45300543,0.16559226206762978,0.532302424121318,0.5196839874767111,[1. 1. 0. 0. 0. 0.]
267466[14],it's all out there it's a little bit ridiculous with the extremist religious thing at the beginning and then the scandal and then falling in love with the girl and it,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45492628,0.24680522094288426,0.5618704692419773,0.7607734135027375,[0. 1. 1. 0. 1. 0.]
267466[15],girl and it kind of doesn't really fit together umm,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45136666,0.3870568621810818,0.5318774983914317,0.686672849592019,[0. 1. 1. 0. 1. 0.]
267466[16],umm i think any one of those three things could have been it's own separate movie and it would've been a better production rather than trying to ravel all three of these things into one long drawn out and ridiculous film,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4524398,0.47966098965182974,0.5180405282543291,0.3830727255454554,[0. 1. 1. 0. 1. 0.]
267466[17],i think it would be enough to swallow umm the whole scandal thing and i can't,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.4503696,0.27598392883287826,0.5309657348128924,0.5495912614521757,[1. 1. 0. 0. 0. 0.]
267466[18],scandal thing and i can't i can't stutter even go into all the detail around the scandal thing because it's so in depth and,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.44677877,0.23963024191569604,0.5310544858739854,0.7011242184178326,[1. 1. 1. 0. 1. 0.]
267466[19],depth and so umm convoluted and messy you just kind,[0. 0. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.4511299,0.2675830594206168,0.5309304142823486,0.6276495061861184,[1. 1. 1. 0. 0. 0.]
267466[20],messy you just kind of have to watch the movie and read the subtitles for yourself umm in order to figure it all out and,[0. 1. 0. 0. 1. 0.],[1. 0. 1. 0. 0. 0.],0.4494184,0.34846286628428413,0.5312563861054455,0.5412114896049096,[1. 0. 0. 0. 0. 0.]
267466[21],all out and even for myself i still wonder if i got the whole thing right it's that,[0. 1. 0. 1. 1. 0.],[1. 0. 0. 1. 0. 0.],0.44637248,0.2640385031729159,0.514436754775493,0.46881785911713714,[1. 0. 0. 0. 0. 0.]
267466[22],whole thing right it's that messy umm,[0. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4503122,0.4027411466256168,0.5320696741314115,0.501096948584507,[1. 1. 0. 0. 0. 0.]
267466[23],umm it's set in france and it's definitely subtitled so if you're not,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45016107,0.23154829346716932,0.5323188373948298,0.4418717202913106,[1. 1. 0. 0. 0. 0.]
267466[24],umm and that was my least favorite part about the movie was that scandal and the huge that happened because of it it it,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.44988912,0.2051416834654025,0.5311446331569999,0.5991773731048718,[1. 1. 1. 0. 0. 0.]
267466[25],because of it it it stutter could have been simplified or done as it's own movie where you can spend the time getting into and really explaining and delving into the whole situation umm,[0. 1. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.4474693,0.3573220127222043,0.5312613331875102,0.4685690339848855,[1. 0. 0. 0. 0. 0.]
267466[26],umm when you try to combine it into a whole other movie like it was done in this one it's just to much to digest it would,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45220688,0.2503740265070663,0.5094394046329832,0.721770680659954,[0. 1. 1. 0. 1. 0.]
267466[27],digest it would have took me another two or three uhh just to to stutter figure this out and i don't think,[0. 1. 1. 1. 1. 0.],[1. 0. 0. 0. 1. 0.],0.45376965,0.28846151827598665,0.5315887278077629,0.5137585957875994,[1. 0. 0. 0. 0. 0.]
267466[28],figure this out and i don't think any movie should be that complex or that complicated foreign or not i mean,[1. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.44862878,0.2689879756987118,0.541527446339747,0.6430949833621349,[1. 1. 1. 0. 0. 0.]
267466[29],foreign or not i mean entertainment value here is what i want and that's not what i was given in this film at all,[0. 1. 0. 1. 0. 0.],[1. 1. 1. 0. 1. 0.],0.448997,0.470980982582466,0.5308521624830264,0.4510059384356334,[1. 1. 1. 0. 1. 0.]
267466[30],i'm only gonna give it a one out of five rating umm,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4570552,0.3444347299930506,0.5410899198603369,0.7618412134052603,[0. 1. 1. 0. 1. 0.]
267466[31],umm i can't think of anything uhh for the movie as a whole that would have increased that rating umm,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4537456,0.1829615487786157,0.5313302632123632,0.7180527911622765,[1. 1. 0. 0. 0. 0.]
267466[32],umm if they would've broken it up i mean then it's just different films so you can't even it's comparing apples to oranges kind of umm,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4501659,0.17976649312488424,0.531970951224735,0.6709103614788743,[1. 1. 0. 0. 0. 0.]
267466[33],umm but that would've been a better alternative to what they did here umm,[0. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.45578963,0.405692969497213,0.531945811053151,0.45163579755905103,[0. 1. 0. 0. 0. 0.]
267466[34],subtitled so if you're not a fan of sub titles you're gonna want to steer clear of this one,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44639713,0.476316397559639,0.5318719053267502,0.4642499784503357,[1. 1. 0. 0. 0. 0.]
267466[35],umm i i've stutter seen some foreign film lately that i really enjoyed i really got,[1. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.44855756,0.23827970068217807,0.5317790146618634,0.4262298810322168,[1. 1. 0. 0. 0. 0.]
267466[36],enjoyed i really got into the story line and really felt part of these characters but,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.44628668,0.31706452019911735,0.3352725990425761,0.23368214171999138,[1. 0. 0. 0. 0. 0.]
267466[37],characters but this one was kind of and weird and out there and just not worth my time again one,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.45089665,0.41412088458734486,0.5313910509942971,0.7889693794413166,[1. 1. 1. 1. 1. 0.]
267466[38],my time again one out of five stars don't,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.45293534,0.18982995541185566,0.5314970718691435,0.7096962030632123,[1. 1. 0. 0. 0. 0.]
267466[39],stars don't waste your time seeing it in a theater don't even,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45184,0.5439399235717148,0.5315078389275053,0.6434337695169354,[0. 1. 1. 0. 1. 0.]
267466[40],theater don't even waste your time renting this one it's just not,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45746312,0.22554840425981815,0.5317882914628593,0.679313762345944,[1. 1. 1. 0. 1. 0.]
267466[41],renting this one it's just not worth it there are much,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45475465,0.36519431309414907,0.7340689412682213,0.8121047842542073,[0. 1. 1. 0. 1. 0.]
267466[42],umm if you don't mind subtitles and you're into foreign films i would still say don't get your hopes up it's just,[0. 1. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.44964147,0.24336292236267754,0.5316436261089411,0.6175863464472843,[1. 1. 1. 0. 1. 0.]
267466[43],hopes up it's just it really isn't that good honestly,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4523846,0.15999383309101656,0.5318957862410814,0.6738164903244047,[1. 1. 0. 0. 0. 0.]
267466[44],good honestly i was bored out of my mind and couldn't wait for this film to be over it was,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4531039,0.35882840449714415,0.5318433349057013,0.7987382783900481,[0. 1. 1. 0. 1. 0.]
267466[45],over it was long it it stutter drew,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45121896,0.3720727177325297,0.5729355708999141,0.6460262350418737,[0. 1. 1. 0. 1. 0.]
267466[46],long it it stutter drew on and on umm,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45245323,0.22480463697346686,0.531455506158555,0.6077877669145042,[1. 1. 0. 0. 0. 0.]
267694[0],what's up expo tv i have a,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45039532,0.36003045691454927,0.5324826594041322,0.5091280871314149,[1. 0. 0. 0. 0. 0.]
267694[1],tv i have a movie review for superhero movie uhh,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45220438,0.26702052269481724,0.5317629039371721,0.4854655408899478,[1. 0. 0. 0. 0. 0.]
267694[2],uhh he goes off and fights crime against like this guy called the hourglass,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45130366,0.2511028575761717,0.5316386688056324,0.5002720434428664,[1. 1. 0. 0. 0. 0.]
267694[3],uhh not that good of a movie as i said it,[0. 1. 1. 0. 1. 0.],[1. 1. 0. 0. 1. 0.],0.45441332,0.2726423762639367,0.5322821206423644,0.6823325045090236,[1. 1. 0. 0. 0. 0.]
267694[4],said it could have been a lot better uhh,[0. 1. 0. 1. 1. 0.],[1. 0. 0. 0. 0. 0.],0.45055774,0.3749113345738885,0.532512084321174,0.5281066346701196,[1. 1. 0. 0. 0. 0.]
267694[5],uhh it's like one of the most stupid comedies like you don't really laugh that much but but stutter you laugh at some parts but as soon as it ends you're like i just wasted like ninety minutes of my life and like like stutter ten dollars,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45386514,0.2961318240908909,0.4461291914127241,0.8102979663565292,[0. 1. 1. 0. 1. 0.]
267694[6],uhh so i really don't recommend seeing it don't see it,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45611826,0.33466893024420996,0.532307667619457,0.8261834347155574,[0. 1. 1. 0. 1. 0.]
267694[7],seeing it don't see it in the theaters do not,[0. 1. 0. 0. 1. 0.],[0. 1. 0. 0. 0. 0.],0.45386773,0.18577613514916724,0.5320613417733552,0.6361819101361167,[1. 1. 0. 0. 0. 0.]
267694[8],theaters do not see it on uhh just completely,[1. 0. 0. 0. 1. 0.],[0. 1. 0. 0. 1. 0.],0.4497983,0.39911674615486037,0.5316526044496142,0.6626948284209039,[1. 1. 0. 0. 0. 0.]
267694[9],on uhh just completely ignore like this movie i don't get how,[0. 1. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.45582885,0.2476763503324183,0.5634386973229029,0.8648620107301892,[0. 1. 1. 0. 1. 0.]
267694[10],this movie i don't get how these movies get put in like like stutter theaters or like production even like,[0. 1. 0. 1. 1. 0.],[1. 1. 0. 0. 0. 0.],0.44855744,0.2364284202832121,0.5313201973313354,0.5014968886642358,[1. 1. 0. 0. 0. 0.]
267694[11],even like who wants to do this so,[1. 0. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.45096368,0.4144102978593778,0.5317301571158511,0.7599564379660482,[1. 0. 1. 0. 0. 0.]
267694[12],uhh currently in theaters it's,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45642582,0.2742890845901469,0.5326933928346014,0.6434544261692541,[1. 1. 0. 0. 0. 0.]
267694[13],theaters it's about ninety minutes long and it's rated thirteen for uhh crude and sexual content comic violence drug references language,[0. 1. 0. 0. 1. 1.],[1. 1. 0. 0. 0. 0.],0.45259854,0.3088524882609256,0.5320558631866057,0.5208791350572568,[1. 1. 0. 0. 0. 0.]
267694[14],uhh it's from the makers of scary movie but this one's rated thirteen uhh,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45251986,0.31428735035976185,0.5319880411445953,0.4397861035701188,[1. 1. 0. 0. 0. 0.]
267694[15],uhh i guess so more people can see it it,[1. 0. 0. 1. 1. 0.],[0. 1. 0. 0. 0. 0.],0.45086873,0.2063145787494537,0.5318787392504455,0.597320926275854,[1. 1. 0. 0. 0. 0.]
