id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a
22373[0],hi here with me today i have the called the ghost and the darkness it has,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29401723,0.21541269,0.30650365,0.20410477
22373[1],darkness it has michael douglas and val kilmer in it,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.27064472,0.22286111,0.31411254,0.24313726
22373[2],it's it stutter i wouldn't suggest this it's uhh not a not a very great movie not all very well put together uhh,[1. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2631235,0.21939592,0.16096088,0.39289802
22373[3],umm i don't think is one of the best movies uhh ever it's about umm is about uhh two guys who go to africa because they've been called upon because uhh a village over there in east africa this is set in has a problem because there's two man eating lion lions stutter who are uhh killing a lot of the people there so,[0. 1. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.29523307,0.22819722,-2.01359,0.32505488
22373[4],the people there so these people are commissioned to hunt the animals so they have,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.2808436,0.17959875,-0.140591,0.20165311
22373[5],the animals so they have a lot of problems umm during that time and they set up traps which the lions umm actually uhh outsmart them with so it's actually kind of interesting but,[0. 1. 1. 1. 1. 0.],[0. 1. 0. 0. 1. 0.],0.29515037,0.21312612,-0.1487721,0.2932127
22373[6],interesting but it's a very drawn out long movie umm not really interesting the pretty lame and kind of flops in the end umm,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.26962385,0.21172704,0.10405041,0.43963388
22373[7],umm which is why i guess this movie this movie stutter didn't really uhh hit big or anything but uhh,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 1. 1. 0.],0.28750646,0.2219672,0.2460791,0.36536258
22373[8],anything but uhh uhh this is uhh i wouldn't it's not really a action movie i'd classify more as like a it's like a story umm,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 1. 0.],0.29361522,0.19230697,-0.58554053,0.33323237
22373[9],umm and then you don't feel sympathetic for anybody in this movie uhh,[0. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.29879075,0.20773672,1.9404502,0.26981062
22373[10],uhh not the lions not the people not the hunters or the umm village people so there's nobody really to side with in here,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.2869698,0.21460395,0.30307037,0.24065103
224263[0],this is fantastic four the first one it's,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2929142,0.1931176,0.290596,0.27923748
224263[1],one it's playing here in the screen,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27912286,0.18091021,5.191935,-0.9309433
224263[2],but the story was so bad that i actually considered leaving halfway through the movie,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.25837007,0.18948601,-1.4960679,-0.19258802
224263[3],so don't go out there and get this movie please because it's really not worth it if you wanna see,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.22713926,0.18996525,0.12770016,0.4043705
224263[4],not worth it if you wanna see a good superhero if you wanna see a good superhero movie go see any of the spider mans go see any of the go see batman begins that's a good one or go see any of the x men,[0. 0. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.2806867,0.148184,-3.2770233,0.46913284
224263[5],those are all great movies this,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2909874,0.1930636,2.5369675,0.23449482
224263[6],movies this movie just jumped on the superhero bandwagon and just did not do a good job at retelling the true story of the fantastic four group,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.27157152,0.19926377,0.22104822,0.32061213
224263[7],it just didn't do it any honor,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.24330352,0.2033964,0.21365021,0.37603587
224263[8],i would be ashamed to have made this film if i was a director so,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.27953857,0.16627656,-2.3537054,0.34368676
224263[9],director so i don't suggest you go out there to watch it and waste your money on this thanks,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.22678842,0.20422937,0.22014807,0.42563862
224263[10],what can i say about this it stars jessica alba and though she may be pretty she's not the best actress,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 1. 0.],0.31374338,0.21483888,-1.1435257,0.30758756
224263[11],the movie is just really not that great,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.27707246,0.1638559,0.21550353,0.3134925
224263[12],uhh the acting in it is mediocre the special,[1. 1. 1. 0. 1. 0.],[0. 1. 0. 0. 0. 0.],0.27901804,0.19470309,4.2802596,0.20082326
224263[13],mediocre the special effects in it is the same and so is the script and story all,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.27241084,0.20029406,-0.42419583,0.4028324
224263[14],story all of it's mediocre the direction,[0. 1. 0. 0. 1. 0.],[1. 0. 1. 0. 0. 0.],0.26998088,0.17327604,0.2931658,0.1645809
224263[15],mediocre the direction was was stutter horrible,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.25726104,0.18545471,0.24507187,0.30426455
224263[16],i was completely unsatisfied by this movie,[0. 0. 1. 0. 1. 0.],[1. 0. 1. 1. 1. 0.],0.33570325,0.16916063,-0.40955412,0.2946993
224263[17],there's not much else to say besides that,[1. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.2597529,1.0798081,-0.7417113,0.37635675
224370[0],this is the nicholas cage film directed by john woo,[1. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.2784529,0.6872896,5.3322916,0.27992192
224370[1],here's a clip clip playing on the television screen,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2840731,0.2197327,0.26539776,0.23754708
224370[2],single second you know what i mean like throwing a throwing a stutter suitcase across the grounds very dramatic running across,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3440477,0.20497899,0.34113833,0.41471052
224370[3],very dramatic running across the room is very dramatic when everyone is shooting at you,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.33416623,0.22304511,0.31863117,0.32861358
224370[4],but war movies are supposed to be as a whole dramatic,[0. 1. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30045494,0.21583866,-0.66957426,0.3340189
224370[5],but he tries to make every single little tidbit of it very dramatic and very it becomes very awkward nicholas,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.26926348,0.23601772,0.19965966,0.26841065
224370[6],awkward nicholas cage does his best but he can't just pull it off,[1. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.29817277,0.2377326,2.6330955,0.31928313
224370[7],umm there's a scene where they mix actual real life cannon firing video with filmed video and it's just very awkward to watch i didn't enjoy,[0. 0. 1. 1. 1. 0.],[1. 1. 0. 1. 1. 0.],0.29036447,0.21515934,0.2095704,0.27469575
224370[8],to watch i didn't enjoy it at all the musical score,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2947974,0.21604422,0.22828583,0.3215775
224370[9],enjoy it at all the musical score was no good,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.25464913,0.2260621,-3.89083,0.35445088
224370[10],a lot of the movie is just more awkward than it is entertaining so i don't,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.28367597,0.35133576,-2.1268773,0.41598567
224370[11],entertaining so i don't suggest going out there and finding save yourself,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 0. 0.],0.2556855,0.16033645,0.16864696,0.22669013
224370[12],umm i'm going to have to say do not get this movie do not go,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.27475291,0.19032921,-1.4407018,0.4077978
224370[13],and finding save yourself the money get yourself another nicholas cage movie,[0. 1. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.2690385,0.2447659,0.22126922,0.31314066
224370[14],i don't know like face off that's,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 1. 0.],0.28434563,0.21792914,0.21610703,0.33557954
224370[15],face off that's a good john woo nicholas cage movie watch,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28128374,0.23762757,-3.6204407,0.24187832
224370[16],this movie do not go out there and watch it,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.28147867,0.17820345,-3.3114333,0.46725965
224370[17],it's just no good usually,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.26030612,0.21163465,0.2192976,0.34475598
224370[18],good usually i'm a big nicholas cage fan but this time he completely missed his mark but,[0. 0. 1. 1. 1. 0.],[1. 0. 1. 1. 1. 0.],0.2879851,0.20105907,0.26443925,0.2945056
224370[19],mark but i feel like it was john woo to blame,[0. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.28991112,0.19196962,1.0422022,0.37121627
224370[20],john woo does martial arts he does not,[0. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 1. 0.],0.26338777,0.21211977,0.1745957,0.32959384
224370[21],martial arts he does not do war films,[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],0.2539182,0.19406134,0.2769669,0.30351704
224370[22],and martial arts really like to emphasize dramatic scenes every single second you know what i mean like,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30452263,0.20014508,0.2425405,0.2604926
224631[0],hi expo tv this is melissa and you can check out my reviews at pm three two one to see uhh what i've been reviewing lately i'm,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30962586,0.23811643,0.28154498,0.30695358
224631[1],lately i'm reviewing for you today the matrix featuring keanu reeves and lawrence fish fishburn stutter,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27306804,0.21865244,3.8493528,0.25713706
224631[2],umm this movie really makes you think what if there is more to what our world really is and it's just a fabulous movie if you haven't seen it you definitely have to watch it i give it,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2813083,0.21946448,0.26622307,0.27746737
224631[3],watch it i give it a five out of five and it's something you need to check out thanks,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26664227,0.1805278,0.17148252,0.24127086
224631[4],basically this movie changed umm the way movies are made now uhh,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30433553,0.20985426,-2.047595,0.2618401
224631[5],uhh they just came out with these innovative new ways to film that just changed the whole film industry and a lot of movies have started to film like the way they did the matrix umm,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.31099674,0.2487178,0.2828083,0.31710356
224631[6],umm there's some good special features on this uhh you,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.2754736,0.20745395,5.7804346,0.33796632
224631[7],this uhh you have behind documentaries cast and crew commentary music only audio track follow the white rabbit and take the red pills for more mysteries mind bending extras,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28569192,0.16761787,6.834697,0.25667536
224631[8],umm we also have interactive menus uhh scene access english subtitles and more umm,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.24472584,0.19914962,2.1172664,0.19467853
224631[9],umm basically this is what it says on the back here and uhh i was trying to think of a way to describe this movie because it's just so complex and the way they put it on the back just umm it's the right way to say it umm,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.2721512,0.17507498,0.23312725,0.2625376
224631[10],umm our perception is our day in and day out world is real and the reality,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29044306,0.21967837,1.0654898,0.2712459
224631[11],real and the reality is the world is a hoax and elaborate stutter uhh deception spun by an all power spun by all powerful machines of artificial intelligence that control us,[1. 0. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.29161003,0.16754334,0.013535647,-0.08372466
226601[0],hello i'm reviewing the movie the missing starring tommy lee jones and cate blanchett,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29039103,0.20057395,-0.33777994,0.18967797
226601[1],uhh this is another ron howard film,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.23905127,0.23073556,2.2817922,0.28476968
226601[2],uhh but nothing really great uhh,[0. 0. 0. 1. 0. 0.],[0. 1. 0. 0. 1. 0.],0.27688318,0.22239895,0.7211961,0.27569965
226601[3],didn't get it didn't understand,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.31095508,0.22307988,-1.9678953,0.3696801
226601[4],get it didn't understand it as far as,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.2937927,0.14603718,0.2939873,0.34687507
226601[5],understand it as far as it being a ron howard film i was actually fairly disappointed uhh,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.28161192,0.45222622,-0.9970721,0.3689441
226601[6],uhh this particular version actually comes with the first disc which has the movie on it and then you have the second disc that has a whole lot of uhh bonus features actually,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.28306812,0.18820217,4.651207,0.32430738
226601[7],bonus features actually umm three alternate endings maybe if they,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 1. 1. 0.],0.27364576,0.3466096,-4.2465105,0.26448154
226601[8],endings maybe if they would've picked another one it would've been been better uhh,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.3038868,0.24241193,0.32157058,0.19953282
226601[9],uhh eleven deleted scenes and eleven behind the scenes umm and a lot of other stuff as well so,[1. 0. 0. 1. 0. 0.],[0. 1. 0. 0. 0. 0.],0.2592424,0.21427749,0.122224644,0.23807748
226601[10],as well so i would not recommend this one uhh even with all the bonus footage umm,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.24709915,0.22116692,-2.536005,0.32355016
226601[11],umm it's supposes supposed stutter to be a suspense movie umm,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.31744084,0.1756959,0.3061602,0.3019757
226601[12],umm essentially what happens is uhh cate blanchett uhh is living on the prairie and uhh someone or something comes in and captures her daughter kidnaps,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.3028186,0.22956121,-0.8291394,0.23831214
226601[13],her daughter kidnaps one of the two girls and takes off with her and tommy lee jones is actually cate father he shows,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.25757194,0.18317129,3.1493022,0.26374224
226601[14],father he shows up uhh to help find the girl he's an,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.32251343,0.17610075,0.29320896,0.26551646
226601[15],find the girl he's an indian tracker umm so he has the ability uhh to help find the girl umm,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28096494,0.49482352,4.1909075,0.28639153
226601[16],umm i gotta say i honestly didn't get this one i didn't think,[0. 0. 0. 1. 0. 0.],[0. 1. 1. 1. 1. 0.],0.258426,0.17823876,0.1736954,0.36172977
226601[17],get this one i didn't think tommy lee jones uhh pulled off this role at all uhh thought,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 1. 1. 0.],0.2883442,0.18850671,0.20825379,0.37822545
226601[18],all uhh thought cate blanchett did a great did a good job uhh,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 1. 0.],0.273855,0.16579911,-0.28169048,0.3117227
226640[0],hi this is dan with my review of the namesake available on this movie,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28679246,0.18585335,1.5602156,0.33622026
226640[1],on this movie tracks the story of two generations of indian americans that uhh basically believe their homeland to come to america,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.25510317,0.17539746,0.1410129,0.21319021
226640[2],umm the father and mother have two umm children a son and a daughter here in america and they try to identify basically who they are and how they fit in in this culture,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2954811,1.0489851,0.13709633,0.25688797
226640[3],the uhh generation divide and also with cultural issues are illustrated in this movie and,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.29585752,0.20643643,-3.4355483,0.26594156
226640[4],movie and umm unfortunately this serious theme drags on for quite a long time and,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.27934813,0.22161593,0.15866236,0.4115351
226640[5],time and uhh unless you have great interest in this subject i frankly lost a bit of interest rather quickly so uhh it wasn't the best movie to me in my,[1. 1. 1. 0. 1. 0.],[1. 1. 0. 1. 1. 0.],0.2656408,0.16936608,-1.1435623,0.2760523
226640[6],me in my opinion i i stutter only give it two out of five stars the namesake,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.2337941,0.1570098,0.17519014,0.2983035
226640[7],stars the namesake does tackle a serious topic and umm it does a good job portraying life although kind of depressingly as our main character umm struggles in life to find out who he is and how he fits in,[1. 1. 0. 1. 0. 0.],[1. 0. 0. 1. 0. 0.],0.27262872,0.19986293,0.17229344,0.21096916
226640[8],the namesake umm is rated thirteen and umm generally pretty benign of a movie uhh so available on,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 1. 0.],0.29042107,0.1833241,0.22786175,0.37072688
226640[9],uhh i again recommend it with two of five stars this ends,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 1. 0.],0.2738893,0.20841779,0.17309712,0.2658373
22689[0],hi this is jack and i'm reviewing the new movie out umm the good shepherd umm starring matt damon angelina william hurt alec baldwin robert de niro so i mean obviously you can tell it's got an all star cast but,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26414788,0.19366595,0.28436345,0.28174812
22689[1],cast but unfortunately i don't think an all star cast really makes up or really makes the film umm,[0. 1. 1. 0. 1. 0.],[1. 0. 1. 1. 1. 0.],0.30693656,0.21871416,-3.656557,0.3036659
22689[2],most of it i mean i was really really disappointed with an all star,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.2719901,0.20533344,0.13433814,0.29359293
22689[3],disappointed with an all star cast like this apparently good director you know and excellent story you'd think they'd be able to do it but i don't think it was worth it so i do not,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.29816937,0.83022046,-0.43258166,0.38197625
22689[4],this is for this is stutter robert de return to directing for since the last thirteen years i,[0. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.2936731,0.1939668,0.1848723,0.29868397
22689[5],thirteen years i really really wish he could have done a better job umm,[0. 1. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.2528273,0.21162944,0.1752771,0.18222238
22689[6],i mean the story involved with the cia part of it with matt damon you know in the cia it's it's stutter interesting but sometimes it seems kind of stretched out and there are parts,[0. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.27705556,0.19758911,4.3847666,0.2732161
22689[7],stretched out and there are parts of it that are boring but the really bad part about the movie is all these things all these parts having to do with his family i mean,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.28497547,0.19646145,0.16770719,-1.0340759
22689[8],family i mean i understand that's kind of an important part of a movie but it made up about a third of the movie and i really wanted to sleep through all of it stutter the movie,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.27715206,0.23863049,0.2105657,0.29671243
22689[9],it stutter the movie is almost three hours long so i mean it's a,[0. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],0.2579787,0.16095535,-1.7857795,0.3162136
22689[10],hours long so i mean it's a really really long movie,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.25480345,0.21722604,0.19428495,0.17511542
22689[11],i was bored through most of it i,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.25666365,0.23077686,0.24564645,0.34678143
233939[0],hi i'm here to review in the name of the king it's a film,[0. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.31748608,0.20869769,-1.8048795,0.20150174
233939[1],king it's a film currently in theaters uhh,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29095215,0.20297967,0.27965406,0.25108114
233939[2],laugh at them this one doesn't even offer that it's just boring more than anything,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2509986,0.1765939,0.272614,0.4352955
233939[3],uhh it tries to be lord of the rings it,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.32342625,0.1487814,0.34494808,0.37010285
233939[4],rings it has a many of like creatures a wizard a medieval time setting basically,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.31946275,0.21941058,0.27151164,0.34726816
233939[5],setting basically stole everything out of lord of the rings but made a million times worse it's,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.27720243,0.14921103,-1.7030969,0.31475723
233939[6],times worse it's just everyone stay away from this film it was a horrible,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2782338,0.19644618,0.28615493,0.37427637
233939[7],this film it was a horrible movie,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2637087,0.22554325,0.1797902,0.34443033
233939[8],umm so yea that's in the name of the king in a nutshell thank you,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28279683,0.22062188,-1.6887106,0.21892954
233939[9],uhh it's based on the series of video games this one,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.27679726,0.20942469,0.9211994,0.32198927
233939[10],games this one was horrible i'm giving it a,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.25751272,0.15432201,-0.16751096,0.05681528
233939[11],horrible i'm giving it a one out of five uhh,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2742594,0.17301603,-1.4176785,0.3189159
233939[12],uhh it takes place in medieval times and it's about an ongoing war between umm i don't even know {lg} this,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26198578,0.21610941,0.21125232,0.28930146
233939[13],know {lg} this movie had horrible plot horrible acting horrible dialogue horrible special effects horrible action there was no saving,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.2952247,0.22512373,0.1807515,0.31813723
233939[14],action there was no saving grace for this film it starred,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.23713993,0.18261845,0.290373,0.34222266
233939[15],this film it starred jason statham so i thought it would be good cause he tends to be in pretty good movies but no this was a let down,[0. 0. 1. 1. 1. 0.],[1. 1. 0. 1. 1. 0.],0.28085,0.25761235,-4.435119,0.33683673
233939[16],it's directed by uwe boll who is known for making pretty bad movies however this film see uhh most of his films are bad enough that they're funny you can laugh at them this one doesn't,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.26270166,0.14512844,0.16976081,0.3585302
234046[0],hi i'm chris and this is a review of the of the movie constantine starring keanu reeves and rachel weiss,[0. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],0.3035217,0.21817406,1.8445188,0.28234306
234046[1],umm in this movie keanu reeves plays a sort of umm exorcist kind of a character where he performs and he is uhh in touch with the demon world umm,[0. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30324212,0.206316,0.29318708,0.32814455
234046[2],he's not bad but umm i don't know this movie,[0. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 1. 0.],0.28283834,0.16131158,2.6374087,0.2718801
234046[3],i don't know this movie just didn't do it for me umm,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2816193,0.20947969,0.055141695,0.33835432
234046[4],i really didn't enjoy it i i stutter,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.28729331,0.23611669,0.21668148,0.3054004
234046[5],it i i stutter slogged my way through it but it it stutter really wasn't that interesting,[0. 1. 0. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.28502074,0.2120191,0.2850647,0.3714824
234046[6],umm i really wouldn't recommend this i've seen this sort of uhh theme done better,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.26056844,0.21263336,0.23407114,0.29555818
234046[7],umm as far as the goes there are eighteen minutes of additional footage which usually umm these scenes are cut out of the movie for a pretty good reason they really don't,[1. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.23574688,0.21420409,0.14212878,0.32738015
234046[8],reason they really don't add anything to the movie there's an,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.28742367,0.19032574,0.197432,0.40391624
234046[9],movie there's an alternate ending which isn't any better or any worse than the original ending then there's you know theatrical content uhh theatrical trailer and different languages and stuff like that,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.26418588,0.19202177,-0.20492184,0.35216635
234046[10],umm maybe rent this but i definitely wouldn't buy it,[0. 1. 1. 0. 1. 0.],[0. 1. 0. 0. 1. 0.],0.29942298,0.19504212,0.21364869,0.31647098
234046[11],so that's the of the movie constantine starring keanu reeves,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29486698,0.20024444,3.2386825,0.26903176
234046[12],umm his character is john constantine hence the title and this is based on a series of uhh graphic novels and he he stutter can see demons and he can see umm spirits and he basically fights them he has uhh,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.32036367,0.19412142,0.012816904,0.3468725
234046[13],fights them he has uhh some fairly strange weapons that he uses this that he uses to do this,[0. 1. 0. 1. 0. 0.],[0. 1. 0. 1. 0. 0.],0.31446373,0.22260939,0.24885347,0.19261967
234046[14],umm holy water and a shotgun made out of a crucifix it's,[0. 1. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],0.26259053,0.22649129,0.27599633,0.28909224
234046[15],crucifix it's a fairly strange movie umm i know,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26201358,0.22616918,0.3039192,0.3571996
234046[16],movie umm i know it's based on a graphic novel and those movies can tend to uhh run on the strange side uhh,[1. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.2957721,0.27008727,0.2600602,0.34169042
234046[17],uhh this movie's a little stranger than most it really was very odd,[0. 0. 0. 1. 0. 0.],[0. 1. 0. 0. 1. 0.],0.31376204,0.1983957,0.25303942,0.3300507
234046[18],umm if you're into this kind of stuff i guess it was okay there's a big,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.28457722,0.2028074,3.0589046,0.29660296
234046[19],was okay there's a big sort of uhh conspiracy to unleash a bunch of demons from hell and umm keanu reeves is trying to stop this and umm rachel weiss plays a cop who sort of reluctantly agrees to help him basically reluctantly because she doesn't really believe him and he has an assistant who uhh the assistant has some pretty funny parts,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.2718544,0.15123156,0.19519942,-1.0856236
236442[0],hi expo this is my,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28182888,0.18542424,-0.0729667,0.31899923
236442[1],expo this is my review on the movie the umm,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.3084171,0.22486211,0.3029109,0.3045538
236442[2],so umm i'd probably give this one a two and if you wanna check it out umm you might like it better than i did that's,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.26594368,0.22059137,-3.549639,0.34034017
